damageStats_blue,goldPerSecond_blue,jungleMinionsKilled_blue,level_blue,minionsKilled_blue,totalGold_blue,xp_blue,kill_blue,death_blue,assi_blue,tower_blue,tower_shield_blue,win_blue,damageStats_red,goldPerSecond_red,jungleMinionsKilled_red,level_red,minionsKilled_red,totalGold_red,xp_red,kill_red,death_red,assi_red,tower_red,tower_shield_red,win_red,dragon_blue,junr_blue,dragon_red,junr_red
20252,30,86,45,359,24445,28265,7.0,7.0,4.0,0.0,8.0,1.0,17143,30,96,44,345,26803,27954,7.0,7.0,10.0,2.0,11.0,0.0,0.0,0.0,1.0,1.0
29622,30,123,51,383,34276,34478,20.0,7.0,13.0,3.0,15.0,1.0,22886,30,60,42,309,23266,25261,7.0,20.0,4.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0
27009,30,76,46,346,26176,29011,13.0,9.0,11.0,,6.0,0.0,29802,30,84,47,398,27378,31320,9.0,13.0,9.0,,9.0,1.0,0.0,,1.0,
32235,30,66,47,323,27051,29548,11.0,9.0,9.0,0.0,4.0,0.0,24823,30,71,44,376,26475,27763,9.0,11.0,12.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0
28782,30,70,46,307,27929,29830,14.0,7.0,22.0,1.0,9.0,1.0,19809,30,77,45,355,23759,28729,7.0,14.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
25893,30,64,46,370,27050,29087,11.0,17.0,10.0,1.0,8.0,0.0,36401,30,123,51,408,32095,35156,17.0,11.0,21.0,1.0,10.0,1.0,0.0,1.0,2.0,0.0
38652,30,87,47,360,32682,29626,16.0,19.0,20.0,2.0,9.0,0.0,35861,30,75,47,320,31771,30733,19.0,16.0,23.0,1.0,9.0,1.0,0.0,1.0,1.0,0.0
36799,30,78,48,313,30986,30808,20.0,15.0,19.0,1.0,11.0,1.0,29001,30,84,45,247,27235,27760,15.0,20.0,18.0,0.0,5.0,0.0,,,,
27946,30,86,49,345,27301,31935,11.0,10.0,12.0,,6.0,1.0,32603,30,77,46,368,26158,30098,10.0,11.0,8.0,,5.0,0.0,0.0,1.0,1.0,0.0
22503,30,64,43,310,20637,26536,2.0,9.0,1.0,,1.0,0.0,26073,30,75,46,348,25946,29139,9.0,2.0,12.0,,6.0,1.0,0.0,0.0,1.0,1.0
41626,30,77,48,356,32800,32040,19.0,12.0,21.0,1.0,11.0,1.0,32743,30,76,44,343,29032,27643,12.0,19.0,18.0,1.0,10.0,0.0,2.0,0.0,0.0,1.0
30442,30,87,48,357,29147,32001,14.0,6.0,12.0,2.0,11.0,1.0,25037,30,53,43,320,23282,26290,6.0,14.0,8.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
29663,30,70,49,359,25861,31853,12.0,9.0,8.0,,5.0,0.0,28664,30,75,47,356,26632,29904,9.0,12.0,10.0,,6.0,1.0,0.0,,1.0,
20165,30,88,45,330,24616,28290,7.0,11.0,7.0,1.0,5.0,0.0,26769,30,92,48,345,27011,30759,11.0,7.0,15.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0
31955,30,90,46,374,27942,30071,11.0,12.0,11.0,,9.0,1.0,24613,30,100,47,328,25814,30646,12.0,11.0,11.0,,4.0,0.0,1.0,1.0,1.0,0.0
43030,30,124,51,390,37042,34348,22.0,12.0,19.0,3.0,14.0,1.0,34066,30,46,46,294,27141,28905,12.0,22.0,9.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0
33292,30,99,50,388,33771,33113,22.0,6.0,37.0,2.0,12.0,1.0,29409,0,72,45,361,25306,28207,6.0,22.0,10.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
21183,30,75,46,348,25159,29152,11.0,14.0,7.0,0.0,0.0,0.0,28287,30,88,47,390,29223,31159,14.0,11.0,16.0,1.0,10.0,1.0,1.0,0.0,0.0,1.0
29043,30,76,47,379,26164,30183,5.0,11.0,7.0,1.0,8.0,0.0,22548,30,104,48,330,26909,30532,11.0,5.0,10.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0
37425,30,57,48,372,29816,30994,15.0,9.0,22.0,1.0,10.0,1.0,28445,30,88,44,356,25113,27006,9.0,15.0,10.0,0.0,5.0,0.0,,,,
19097,30,73,45,417,25172,28870,3.0,9.0,6.0,,4.0,1.0,25451,30,88,48,402,27540,31573,9.0,3.0,18.0,,4.0,0.0,0.0,0.0,2.0,1.0
26095,30,71,45,334,25347,28150,9.0,15.0,6.0,1.0,8.0,0.0,31873,30,93,50,391,31274,32757,15.0,9.0,16.0,2.0,10.0,1.0,1.0,1.0,0.0,0.0
21964,30,78,42,323,22728,25740,6.0,11.0,9.0,0.0,3.0,0.0,38507,30,97,46,388,30899,29757,11.0,6.0,16.0,3.0,15.0,1.0,1.0,0.0,0.0,1.0
27500,30,105,48,366,26452,30845,8.0,11.0,7.0,1.0,7.0,1.0,26602,30,64,47,384,26275,29877,11.0,8.0,9.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0
19291,30,80,45,361,24215,27273,5.0,13.0,6.0,1.0,8.0,0.0,21738,30,81,46,370,28717,30687,13.0,5.0,20.0,2.0,8.0,1.0,0.0,0.0,2.0,1.0
31069,30,61,45,316,27511,28041,14.0,13.0,12.0,,5.0,0.0,31489,30,87,47,350,28081,30126,13.0,14.0,12.0,,5.0,1.0,0.0,1.0,1.0,0.0
29749,30,74,46,368,27803,28940,12.0,14.0,10.0,1.0,6.0,0.0,32323,30,94,49,360,28349,31811,14.0,12.0,14.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0
22779,30,96,45,299,24899,29018,7.0,17.0,10.0,1.0,6.0,1.0,31038,30,80,48,400,31451,31727,16.0,7.0,18.0,1.0,11.0,0.0,0.0,1.0,2.0,0.0
25916,30,68,46,362,24681,28319,8.0,14.0,5.0,0.0,4.0,0.0,32597,30,101,51,384,29737,35019,14.0,8.0,10.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0
23611,30,92,45,287,23190,27731,8.0,12.0,11.0,0.0,1.0,0.0,25456,30,88,48,381,30955,32196,12.0,8.0,12.0,2.0,13.0,1.0,0.0,0.0,2.0,1.0
38221,30,75,45,338,26639,28527,11.0,16.0,7.0,1.0,8.0,0.0,32597,30,106,47,293,29351,31150,16.0,11.0,36.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0
32662,30,100,46,315,27196,29812,14.0,13.0,15.0,0.0,4.0,1.0,23316,30,99,48,346,28658,31537,13.0,14.0,14.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0
25894,30,59,44,350,26999,27645,11.0,6.0,12.0,,6.0,0.0,20282,30,73,43,362,24286,27447,6.0,11.0,4.0,,5.0,1.0,1.0,1.0,0.0,0.0
30966,30,100,49,383,30441,31794,11.0,9.0,12.0,2.0,14.0,1.0,29985,30,100,46,356,26002,29661,9.0,11.0,8.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0
26449,30,55,44,317,23997,28091,8.0,17.0,10.0,,4.0,0.0,28610,30,82,49,323,27942,32453,17.0,8.0,11.0,,7.0,1.0,0.0,,1.0,
26066,30,87,46,317,27207,28861,10.0,20.0,10.0,1.0,5.0,0.0,31235,30,97,50,387,33438,33605,20.0,10.0,15.0,2.0,12.0,1.0,0.0,1.0,1.0,0.0
31619,30,116,49,381,36080,33568,20.0,3.0,23.0,4.0,15.0,1.0,20821,30,26,37,291,20105,20944,3.0,21.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0
29682,30,96,43,320,24625,26508,6.0,18.0,7.0,1.0,7.0,0.0,32342,30,95,51,342,31132,34189,18.0,6.0,25.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0
23742,30,109,49,337,27157,32272,10.0,10.0,9.0,1.0,7.0,0.0,27122,30,89,47,367,27986,30170,10.0,10.0,11.0,1.0,9.0,1.0,2.0,0.0,0.0,1.0
28716,30,100,47,355,26216,30852,10.0,9.0,9.0,1.0,6.0,1.0,26667,30,88,47,361,27010,30162,9.0,10.0,10.0,1.0,10.0,0.0,1.0,1.0,1.0,0.0
29969,30,85,46,346,30101,30050,15.0,5.0,28.0,2.0,11.0,1.0,21144,30,79,41,266,20535,23610,4.0,15.0,9.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
16577,30,60,42,350,20802,24683,1.0,9.0,2.0,0.0,1.0,0.0,16704,30,100,47,417,29226,30342,9.0,1.0,11.0,1.0,10.0,1.0,0.0,0.0,2.0,1.0
30143,30,98,45,314,23235,28186,5.0,18.0,3.0,0.0,3.0,0.0,35743,30,56,47,368,31320,31144,18.0,5.0,23.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0
34176,30,95,51,370,37309,33348,27.0,17.0,21.0,2.0,11.0,1.0,27385,30,71,46,257,28351,28186,17.0,28.0,17.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0
32922,30,76,47,334,29514,29827,16.0,10.0,15.0,2.0,11.0,1.0,21812,20,60,40,234,21748,23455,10.0,16.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
28671,30,91,45,362,25810,28863,8.0,11.0,12.0,0.0,6.0,0.0,32157,30,116,48,374,28608,32735,11.0,8.0,16.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0
33333,30,90,48,307,27619,31227,12.0,19.0,7.0,1.0,6.0,0.0,35791,30,101,51,348,30110,33759,19.0,12.0,14.0,0.0,4.0,1.0,,1.0,,0.0
18625,30,106,48,380,25730,30034,7.0,8.0,11.0,1.0,5.0,1.0,20979,30,92,46,397,25424,30186,8.0,7.0,10.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
40023,30,90,48,351,33316,31901,21.0,15.0,22.0,1.0,9.0,1.0,32636,30,64,45,322,28720,28484,15.0,21.0,13.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0
35739,30,67,46,314,28978,28691,14.0,16.0,13.0,1.0,11.0,0.0,37049,30,92,50,315,32387,33676,16.0,14.0,21.0,1.0,9.0,1.0,0.0,1.0,2.0,0.0
35677,30,76,48,349,31410,31732,16.0,12.0,13.0,2.0,14.0,0.0,29153,20,90,48,290,26232,31967,12.0,16.0,10.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0
22076,30,83,46,363,26310,27984,12.0,8.0,24.0,,4.0,0.0,25872,30,104,46,343,26206,29629,8.0,12.0,13.0,,6.0,1.0,1.0,0.0,0.0,1.0
26832,30,109,48,398,31195,32382,15.0,5.0,17.0,1.0,12.0,1.0,16935,30,61,42,267,20535,24962,4.0,15.0,8.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
24969,30,79,44,316,24309,27591,11.0,10.0,11.0,0.0,4.0,0.0,28296,30,96,46,346,27287,29465,10.0,11.0,14.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0
28070,30,93,46,354,30419,28832,15.0,4.0,16.0,3.0,14.0,1.0,18377,20,67,40,256,20071,22735,4.0,15.0,7.0,0.0,3.0,0.0,,1.0,,0.0
20653,30,86,45,377,24690,28654,7.0,7.0,13.0,,2.0,1.0,20822,30,96,47,417,27687,30797,7.0,7.0,9.0,,11.0,0.0,1.0,0.0,0.0,1.0
28824,30,78,44,294,25795,27374,11.0,13.0,11.0,1.0,8.0,0.0,24046,30,70,47,336,27407,29923,12.0,12.0,18.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0
24294,30,88,45,320,24798,28134,8.0,19.0,7.0,0.0,4.0,0.0,30416,30,87,49,346,29777,31961,19.0,8.0,21.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0
26173,30,88,47,349,28240,29471,12.0,12.0,13.0,1.0,7.0,0.0,28349,30,72,47,320,27141,30040,12.0,13.0,4.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0
17323,30,72,44,375,26199,28407,7.0,14.0,12.0,1.0,7.0,0.0,23428,30,102,47,345,28435,31121,14.0,7.0,22.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0
28323,30,92,47,343,30100,31136,17.0,13.0,18.0,1.0,5.0,0.0,27396,30,73,47,346,29689,30678,13.0,17.0,16.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0
33474,30,80,43,359,25686,26654,7.0,13.0,8.0,1.0,6.0,0.0,36152,30,109,48,367,31262,32158,13.0,7.0,17.0,0.0,8.0,1.0,,1.0,,0.0
28981,30,91,45,334,27891,27566,11.0,13.0,18.0,1.0,9.0,0.0,29176,30,68,44,286,29883,26835,13.0,11.0,21.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0
23137,30,80,44,383,23051,28094,5.0,14.0,2.0,0.0,5.0,0.0,25714,30,83,48,390,29151,31162,13.0,5.0,13.0,2.0,7.0,1.0,0.0,0.0,2.0,1.0
27648,30,92,47,336,27750,29504,7.0,11.0,8.0,1.0,7.0,0.0,23391,30,99,48,311,25825,31143,10.0,7.0,14.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0
27452,30,77,46,330,26843,29441,10.0,13.0,13.0,1.0,7.0,0.0,28025,30,121,48,372,30958,32337,13.0,10.0,19.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0
27805,30,91,47,369,29071,30231,15.0,8.0,25.0,1.0,8.0,0.0,24239,30,79,46,393,25965,29150,8.0,15.0,12.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0
27884,30,74,46,351,26761,29991,9.0,8.0,12.0,,9.0,0.0,24309,30,104,46,368,25412,29755,8.0,9.0,8.0,,5.0,1.0,1.0,1.0,0.0,0.0
40837,30,83,47,363,28404,31604,17.0,4.0,25.0,,3.0,1.0,25101,30,76,43,365,23364,26990,4.0,17.0,3.0,,6.0,0.0,1.0,0.0,0.0,1.0
20749,30,76,48,361,24201,31186,6.0,12.0,4.0,0.0,5.0,0.0,25954,30,75,48,351,27522,30686,12.0,6.0,15.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0
29904,50,93,47,346,32972,31252,18.0,7.0,24.0,2.0,13.0,1.0,22933,20,82,42,322,24358,25888,7.0,18.0,6.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0
24860,30,117,48,386,30793,32036,12.0,6.0,13.0,2.0,10.0,1.0,21898,30,62,46,359,23100,28917,6.0,12.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
40245,30,105,46,326,33454,29931,19.0,9.0,19.0,2.0,11.0,1.0,24853,20,67,44,293,26957,26731,9.0,19.0,10.0,2.0,9.0,0.0,0.0,0.0,2.0,1.0
25231,30,91,45,367,26728,28980,9.0,16.0,12.0,0.0,7.0,1.0,31376,30,96,49,366,30677,33359,16.0,9.0,25.0,1.0,7.0,0.0,0.0,1.0,2.0,0.0
39759,30,52,49,353,31917,32721,21.0,11.0,24.0,1.0,10.0,1.0,32191,30,89,46,318,26424,29269,11.0,21.0,16.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
24452,20,92,47,357,28267,30002,11.0,18.0,9.0,0.0,8.0,0.0,35407,30,48,47,364,31948,30814,18.0,11.0,20.0,3.0,11.0,1.0,0.0,0.0,1.0,1.0
32586,30,110,49,352,29866,32386,13.0,6.0,11.0,1.0,12.0,0.0,29776,30,80,46,339,24364,28409,6.0,13.0,6.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0
24709,30,50,40,286,23983,23671,10.0,13.0,12.0,1.0,6.0,0.0,37281,30,96,47,316,29493,29803,13.0,10.0,21.0,1.0,8.0,1.0,,1.0,,0.0
24014,30,77,46,359,24913,27903,7.0,13.0,8.0,0.0,2.0,0.0,26329,30,80,49,430,30082,32521,13.0,7.0,13.0,2.0,10.0,1.0,1.0,0.0,0.0,1.0
31677,30,77,45,279,27429,27964,10.0,13.0,12.0,1.0,6.0,1.0,29539,30,74,44,326,27107,27292,13.0,10.0,17.0,1.0,9.0,0.0,0.0,0.0,2.0,1.0
34134,30,72,50,373,33235,33331,23.0,13.0,21.0,1.0,9.0,0.0,25568,30,91,48,336,27657,30348,13.0,23.0,16.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
26271,30,62,40,301,21932,23061,7.0,19.0,11.0,0.0,3.0,0.0,28648,30,96,47,393,32566,31870,19.0,8.0,21.0,2.0,14.0,1.0,0.0,,1.0,
37347,30,70,46,317,29601,29516,17.0,13.0,19.0,0.0,6.0,0.0,29594,30,73,45,312,29107,26948,13.0,17.0,15.0,1.0,10.0,1.0,1.0,0.0,0.0,1.0
37027,30,98,48,336,32013,32700,20.0,9.0,18.0,2.0,13.0,1.0,23014,30,57,42,279,23109,25281,9.0,20.0,12.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
24922,30,107,47,402,29252,30293,9.0,5.0,9.0,2.0,12.0,1.0,25584,30,75,48,389,25990,31479,5.0,9.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
23054,30,88,46,348,24004,28900,6.0,11.0,10.0,0.0,2.0,0.0,18332,30,102,46,366,27930,30238,11.0,6.0,13.0,1.0,10.0,1.0,1.0,0.0,0.0,1.0
26417,30,99,47,328,28682,30038,13.0,5.0,14.0,2.0,7.0,1.0,23122,30,64,43,327,22868,26438,5.0,13.0,10.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
24242,30,82,45,353,26946,28232,10.0,10.0,13.0,,7.0,1.0,25348,30,75,46,340,26956,28860,10.0,10.0,7.0,,8.0,0.0,2.0,0.0,0.0,1.0
22213,30,71,48,348,25031,30536,8.0,7.0,7.0,0.0,2.0,0.0,27368,30,109,46,350,26744,30139,7.0,8.0,8.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0
31581,30,104,49,380,32150,32505,23.0,9.0,24.0,1.0,10.0,1.0,31783,30,68,47,315,24004,29146,9.0,23.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
23788,30,75,45,369,25048,27098,6.0,18.0,8.0,1.0,5.0,0.0,29527,30,76,50,374,29331,34190,18.0,6.0,16.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0
21578,30,69,44,347,24577,27821,9.0,19.0,8.0,0.0,3.0,1.0,29635,30,100,49,371,31095,32954,19.0,9.0,21.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0
21824,30,74,44,375,23588,27696,5.0,14.0,5.0,0.0,5.0,0.0,38545,30,98,51,450,34471,35125,14.0,5.0,17.0,3.0,11.0,1.0,0.0,0.0,1.0,1.0
36201,30,67,47,321,28827,30863,14.0,8.0,13.0,,6.0,0.0,27364,30,92,47,323,24611,30023,8.0,14.0,5.0,,2.0,1.0,,1.0,,0.0
31207,30,64,45,283,25397,27932,15.0,14.0,16.0,0.0,1.0,0.0,29243,30,84,46,352,31627,30297,14.0,15.0,14.0,2.0,14.0,1.0,1.0,0.0,0.0,1.0
29661,30,72,47,334,28906,30266,15.0,8.0,18.0,1.0,8.0,0.0,29124,30,87,47,367,26321,30797,8.0,15.0,8.0,0.0,8.0,1.0,,1.0,,0.0
24114,30,90,46,407,28715,30806,8.0,5.0,9.0,2.0,8.0,1.0,15685,30,92,44,323,23788,27005,5.0,8.0,10.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
33173,30,85,46,321,30933,29345,19.0,13.0,23.0,1.0,9.0,1.0,33858,30,72,44,314,27840,27344,13.0,19.0,16.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0
36277,30,80,51,375,32910,34332,22.0,8.0,22.0,0.0,9.0,1.0,30634,30,86,44,367,26326,26743,8.0,22.0,9.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0
19977,30,90,45,363,25597,28699,8.0,17.0,11.0,0.0,4.0,0.0,27281,30,87,48,385,31531,31572,17.0,8.0,33.0,2.0,10.0,1.0,1.0,0.0,1.0,1.0
26987,30,84,44,327,24874,27942,10.0,9.0,16.0,0.0,3.0,1.0,23589,30,88,45,357,27567,29320,9.0,10.0,12.0,1.0,8.0,0.0,2.0,0.0,0.0,1.0
22802,30,63,45,268,24191,28671,11.0,16.0,15.0,0.0,0.0,0.0,35251,30,110,51,425,32802,33495,16.0,11.0,16.0,2.0,14.0,1.0,,0.0,,1.0
34982,30,85,44,278,28000,27217,14.0,12.0,17.0,1.0,7.0,1.0,24934,30,81,44,329,25889,26544,12.0,14.0,15.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0
32323,30,88,48,353,29173,31489,12.0,9.0,13.0,1.0,8.0,0.0,27623,30,75,45,346,24813,28110,9.0,12.0,7.0,0.0,6.0,1.0,,,,
17349,20,49,33,194,18760,17311,5.0,19.0,10.0,0.0,0.0,0.0,35348,30,83,45,320,33699,28757,19.0,5.0,26.0,8.0,15.0,1.0,0.0,0.0,1.0,1.0
25157,30,73,45,374,25766,28345,8.0,8.0,5.0,1.0,10.0,1.0,29228,30,100,46,328,26633,28557,8.0,8.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0
24727,30,94,45,344,29577,29113,15.0,13.0,20.0,2.0,10.0,1.0,26102,20,86,46,296,26358,28905,13.0,15.0,9.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0
22155,30,76,42,304,20745,23867,3.0,13.0,4.0,0.0,0.0,0.0,30039,30,73,48,393,30749,31561,13.0,3.0,8.0,3.0,15.0,1.0,1.0,0.0,1.0,1.0
28483,20,93,44,283,23745,27250,7.0,20.0,5.0,0.0,3.0,0.0,37692,30,100,49,375,34628,32865,20.0,7.0,16.0,3.0,12.0,1.0,0.0,0.0,1.0,1.0
27132,30,76,47,348,29873,30312,17.0,7.0,17.0,1.0,8.0,0.0,25569,30,100,45,349,27488,29113,7.0,17.0,5.0,2.0,10.0,1.0,1.0,0.0,0.0,1.0
27852,30,105,45,333,25781,28955,9.0,19.0,8.0,0.0,4.0,0.0,36620,30,96,50,381,32264,33618,19.0,9.0,18.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0
25760,30,98,43,318,27826,26335,12.0,13.0,19.0,1.0,8.0,1.0,27969,30,62,44,334,28263,26881,13.0,13.0,24.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0
37461,30,91,50,358,34460,33189,19.0,11.0,16.0,2.0,13.0,1.0,32121,30,88,45,319,25793,28157,11.0,19.0,16.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
26294,30,74,43,309,24175,26642,10.0,25.0,9.0,,1.0,0.0,37249,30,69,48,342,30562,32795,25.0,10.0,25.0,,8.0,1.0,0.0,,1.0,
28423,30,90,50,364,29717,32124,17.0,7.0,14.0,,9.0,1.0,23174,30,76,42,239,23783,25369,7.0,17.0,7.0,,3.0,0.0,1.0,0.0,0.0,1.0
32669,30,85,47,332,28004,30094,12.0,16.0,18.0,1.0,6.0,1.0,31928,30,70,48,358,28829,29857,16.0,12.0,19.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0
23943,30,108,43,304,23492,26734,8.0,10.0,12.0,0.0,1.0,0.0,31315,30,79,45,380,28421,27422,10.0,9.0,20.0,1.0,12.0,1.0,0.0,1.0,1.0,0.0
20929,30,97,47,428,27595,30545,8.0,6.0,14.0,1.0,6.0,1.0,19814,30,112,49,419,27988,31543,6.0,8.0,10.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0
28196,30,75,48,380,26515,30023,9.0,12.0,10.0,0.0,6.0,0.0,30944,30,96,47,387,28339,31006,12.0,9.0,11.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0
38725,30,87,48,335,29521,31109,15.0,12.0,18.0,0.0,9.0,1.0,33652,30,80,46,343,27996,29260,12.0,15.0,12.0,1.0,8.0,0.0,,0.0,,1.0
30328,30,104,49,362,34277,32527,20.0,5.0,17.0,3.0,15.0,1.0,22475,30,61,38,263,20731,21048,5.0,21.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
23714,30,92,48,373,27888,30921,10.0,5.0,13.0,1.0,6.0,1.0,25783,30,63,45,364,25076,29685,5.0,10.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
31312,30,87,49,360,30712,33461,13.0,4.0,14.0,1.0,10.0,1.0,21843,30,66,42,279,21246,25119,4.0,13.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
20642,30,80,46,363,24396,28418,7.0,10.0,7.0,0.0,2.0,0.0,23055,30,92,48,408,28322,31742,10.0,7.0,10.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0
29788,30,36,43,326,22090,25245,8.0,19.0,8.0,0.0,4.0,0.0,32021,30,109,50,372,30457,33885,19.0,8.0,11.0,2.0,11.0,1.0,0.0,0.0,1.0,1.0
35739,30,48,46,323,28730,29703,18.0,13.0,31.0,,4.0,1.0,28833,30,84,46,302,26859,30353,13.0,18.0,10.0,,3.0,0.0,1.0,0.0,0.0,1.0
30389,30,88,46,353,25305,28858,7.0,17.0,10.0,0.0,3.0,1.0,35996,30,63,48,353,30780,31284,17.0,7.0,20.0,3.0,11.0,0.0,1.0,0.0,0.0,1.0
23663,30,45,47,337,25411,28926,10.0,19.0,12.0,,4.0,0.0,33588,30,95,50,354,28266,33188,19.0,10.0,10.0,,5.0,1.0,0.0,0.0,2.0,1.0
37027,30,63,47,287,32179,29964,25.0,12.0,30.0,1.0,9.0,1.0,37208,20,75,46,334,29799,28521,12.0,25.0,12.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0
34393,30,76,45,352,26714,28131,10.0,17.0,8.0,1.0,7.0,0.0,30223,30,88,48,328,30188,30375,17.0,10.0,21.0,2.0,12.0,1.0,1.0,0.0,0.0,1.0
32590,30,108,48,344,27800,30812,11.0,8.0,18.0,1.0,8.0,1.0,22056,30,76,48,404,27125,30561,8.0,11.0,10.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0
38937,30,64,46,360,32215,29191,20.0,13.0,25.0,3.0,15.0,1.0,31246,30,81,47,342,26889,29438,13.0,20.0,12.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
29243,30,74,42,288,27139,25372,7.0,19.0,8.0,1.0,10.0,0.0,28150,30,91,46,314,30412,29774,19.0,7.0,32.0,2.0,13.0,1.0,0.0,1.0,2.0,0.0
39027,30,71,49,342,31554,31944,21.0,15.0,19.0,0.0,11.0,1.0,32532,30,49,46,307,28123,29057,15.0,21.0,10.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0
28728,30,72,51,386,28656,33035,17.0,4.0,18.0,0.0,7.0,1.0,21258,30,110,46,306,24199,28755,4.0,17.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0
36196,30,108,46,301,30426,29817,17.0,15.0,23.0,1.0,9.0,1.0,32201,30,70,43,271,25704,26424,15.0,17.0,23.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0
18737,30,91,44,311,21328,26742,2.0,7.0,4.0,,3.0,0.0,22651,30,84,45,349,26000,28959,7.0,2.0,8.0,,9.0,1.0,1.0,0.0,0.0,1.0
24027,30,122,49,390,29313,33069,12.0,7.0,18.0,1.0,8.0,1.0,22511,30,74,47,379,25103,30787,7.0,12.0,14.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0
33791,30,72,45,296,29595,27756,18.0,16.0,19.0,2.0,13.0,0.0,41607,30,87,46,296,29593,29308,16.0,18.0,18.0,1.0,9.0,1.0,0.0,1.0,1.0,0.0
30705,30,99,48,349,29811,30077,16.0,10.0,20.0,1.0,6.0,1.0,30038,30,73,44,342,26022,26448,10.0,16.0,16.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0
26827,30,78,44,293,24191,27295,10.0,17.0,7.0,,3.0,0.0,31713,30,88,45,348,27796,28227,17.0,10.0,19.0,,6.0,1.0,0.0,,2.0,
27207,30,76,45,330,25522,28177,7.0,16.0,5.0,1.0,7.0,1.0,30820,30,81,50,361,27694,32378,16.0,7.0,16.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0
21988,30,86,46,380,24662,29934,6.0,13.0,7.0,0.0,2.0,0.0,28568,30,100,48,351,29142,32682,13.0,6.0,16.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0
